tiempo,fuerza,accel_x,accel_y,accel_z
0.0,0.0,1.1775419875827162,-2.0329409174704365,0.1737081613065117
0.001000100010001,0.0,13.81180621719221,-0.9153532530179547,4.183724553178592
0.002000200020002,0.0,16.21412410606345,-1.789903956141996,-5.218298029500227
0.003000300030003,0.0,9.856397802606004,0.3308402491243307,1.8349696369652984
0.004000400040004,0.0,4.192814575734222,3.5870480827145155,2.1863206484300233
0.005000500050005001,0.0,14.413751153148056,-2.310236292065861,-5.3137865242929125
0.006000600060006,0.0,27.450414268963844,2.998710011344527,1.9383938536369927
0.0070007000700070005,0.0,19.76046757404226,-2.3420861924407044,2.309755670739256
0.008000800080008,0.0,1.8030903608145088,-2.539704386221136,-4.849068117351358
0.009000900090009001,0.0,-3.567721737193953,2.4527154297219043,5.113440344175491
0.010001000100010001,0.0,-1.0907917089089627,2.7623533418016333,0.3895303736263097
0.011001100110011002,0.0,3.743814970648275,2.5510383798305925,-3.792323554097972
0.012001200120012,0.0,-2.36441458160107,-3.942460081226214,4.438488674131859
0.013001300130013,0.0,-22.448834531948474,-1.3961063605871025,-2.0704433658559362
0.014001400140014001,0.0,-27.6963515267597,2.465880880303233,-2.645208885071604
0.015001500150015001,0.0,-16.202191823532853,0.12446980599057875,4.9269418532627975
0.016001600160016,0.0,-7.110011257570875,-3.2170539014543245,-3.59757178518897
0.017001700170017002,0.0,-5.471940495805167,1.3732358554793267,-2.2709014153805542
0.018001800180018002,0.0,-16.726898714610428,-2.1417423888688782,4.228419445216818
0.019001900190019003,0.0,-17.344381870749963,5.376847936747043,-3.1107551952591534
0.020002000200020003,0.0,3.5087766985769635,4.628733693627548,1.1256492919861032
0.021002100210021003,0.0,13.480162647038812,1.810027876406544,4.091593566555512
0.022002200220022004,0.0,14.680095251529018,4.077918508064504,-4.636309626340908
0.023002300230023004,0.0,2.7914511760028553,0.19413118605857071,1.3834360911513561
0.024002400240024,0.0,3.420708199797546,2.2934433123210867,2.4166535596122247
0.025002500250025,0.0,15.107632710195032,4.4276217896915,-4.251936073640921
0.026002600260026,0.0,20.74684579814152,0.7355758165525093,3.858196619600081
0.027002700270027002,0.0,18.627693423657036,-0.7646049693155337,1.0508847846245106
0.028002800280028002,0.0,1.4355841019967364,-5.107476258670962,-4.721010239682287
0.029002900290029002,0.0,-5.498279553218399,-0.24908895892447766,3.7808709212602607
0.030003000300030003,0.0,-1.403230398192486,2.4671830289506724,-0.24209329540889177
0.031003100310031003,0.0,9.189549943395907,2.833355664309402,-3.371568689667512
0.032003200320032,0.0,-2.9683391815732896,1.5112046319141332,4.036039208854831
0.033003300330033,0.0,-20.267715976469976,-1.621868275893968,-1.321053186772465
0.034003400340034004,0.0,-21.417406584144306,-5.923054776218853,-2.496353629025508
0.035003500350035,0.0,-17.590734588905327,-1.483789026570662,4.842208955514005
0.036003600360036005,0.0,-4.1565053770983775,-0.9118938048988932,-2.472440253235765
0.037003700370037,0.0,-10.815333629463382,-0.9376139166261727,-1.4050826245196006
0.038003800380038005,0.0,-17.590344470680513,1.85335047032551,5.259988447006787
0.039003900390039,0.0,-13.373818004412879,5.949586110873911,-4.750739081678536
0.040004000400040006,0.0,1.81840847780919,0.37012456787231,-0.13083699875933352
0.041004100410041,0.0,14.298487239168475,-0.6493829686434748,3.9010558440805574
0.04200420042004201,0.0,14.088845993557335,-0.7766937703089716,-6.002996362873983
0.043004300430043,0.0,5.379417274304066,0.3726880560666008,1.014543229193146
0.04400440044004401,0.0,1.169834119799618,-2.481776499411479,2.4307593024036644
0.045004500450045004,0.0,13.01500832742566,0.36014512319109515,-4.4155869429589645
0.04600460046004601,0.0,22.154464993677497,1.3507471811479608,2.559402468867587
0.047004700470047005,0.0,20.041267040781182,0.6282722021404298,1.0530846729330012
0.048004800480048,0.0,3.6184094998278225,1.3709107488999073,-4.218598611747968
0.049004900490049005,0.0,-8.939570896606135,1.2996169657300334,3.1709157530737557
0.05000500050005,0.0,0.8065976271441633,-5.309048257872576,-1.0866599400366155
0.051005100510051006,0.0,3.836488327710845,1.9082232270074748,-4.0911917668654265
0.052005200520052,0.0,-4.539187233233557,-2.0105293006442926,3.928094739468623
0.05300530053005301,0.0,-16.158536441218722,-3.2834098384781156,-2.2616297820138156
0.054005400540054004,0.0,-20.685832615153767,-3.309215549263168,-2.527666594776178
0.05500550055005501,0.0,-12.318060486899853,1.298999741269521,5.300897104428377
0.056005600560056004,0.0,-6.584600366948141,-0.6668904803925074,-2.51254943209974
0.05700570057005701,0.0,-6.85571163376702,-5.039601649399004,-0.890609198251264
0.058005800580058005,0.0,-13.52488825099057,1.4323215655701635,5.218842337034886
0.05900590059005901,0.0,-11.373699323604487,-4.313428156063161,-5.0258184574291445
0.060006000600060005,0.0,-1.0353431346231556,0.4189399682792787,0.28867146454911036
0.06100610061006101,0.0,13.329927723060033,0.7146027861193883,3.620821830765253
0.062006200620062006,0.0,11.58490965181891,2.6534117422829744,-5.002890898598437
0.063006300630063,0.0,3.182542693300434,5.33837588074128,1.8403752797801254
0.064006400640064,0.0,6.565101950768238,-4.0889136162254704,1.9279491008481806
0.06500650065006501,0.0,17.814523872366074,-0.15722487485116352,-5.712969353797597
0.066006600660066,0.0,22.848961939593725,-0.8279700681437127,3.2160193166791657
0.067006700670067,0.0,19.714591768691893,1.2996231877833269,1.6695381424182425
0.06800680068006801,0.0,3.6062915906299695,0.646197898599257,-4.505261308570833
0.06900690069006901,0.0,-6.242981358203637,-1.0563172416167161,3.51167332811805
0.07000700070007,0.0,0.9098382639487866,-1.321053885246286,0.29665993526405615
0.071007100710071,0.0,8.346966490026308,-3.3451676540194684,-3.5199222116527604
0.07200720072007201,0.0,-3.017235264784622,2.9598818405401133,4.652691823696708
0.07300730073007301,0.0,-13.748965323385121,1.375891260904626,-2.1503058572619587
0.074007400740074,0.0,-29.10546804835797,2.7498644251975866,-2.9804409481509353
0.075007500750075,0.0,-12.408581577837328,-0.9300249185615358,5.233169363990397
0.07600760076007601,0.0,-4.332903990548825,-1.9680443198076212,-2.2320872180195184
0.07700770077007701,0.0,-6.78493057480893,-3.230903236788959,-1.5718866977449286
0.078007800780078,0.0,-13.962354928536115,1.0754073822534285,4.422690483647904
0.07900790079007901,0.0,-18.24576092754528,-3.115482106005514,-4.017541760351809
0.08000800080008001,0.0,-0.38794698790799587,5.539059666417485,0.22162240670127994
0.081008100810081,0.0,14.4954842994431,-3.91802616745831,3.5438171600429813
0.082008200820082,0.0,17.55752554691102,0.8199545682947794,-6.033719870091261
0.08300830083008301,0.0,4.715733097925626,4.6946909134264185,2.160189568561234
0.08400840084008401,0.0,2.686482056312923,1.7950236459026532,3.641005496444813
0.085008500850085,0.0,13.288625149722984,0.5263626410068362,-5.096529770467381
0.086008600860086,0.0,24.96512209640759,-2.9018206705835436,2.3560056858663305
0.08700870087008701,0.0,17.917475367959565,-4.140128133231113,1.3235486397877387
0.08800880088008801,0.0,1.439105683093215,2.307263865994917,-4.614617332083488
0.089008900890089,0.0,-3.4508547708229007,4.5127960703657255,4.41980190605693
0.09000900090009001,0.0,0.29771786096955305,-1.314904983320852,-0.06735704587681815
0.09100910091009101,0.0,6.948982703049628,-3.4129148574020567,-4.203488661842977
0.09200920092009202,0.0,-4.594289406279067,-7.365294073617301,3.912841037673315
0.093009300930093,0.0,-18.085787998004754,-2.9386182257691376,-1.1356695041598253
0.09400940094009401,0.0,-23.59176537852656,-0.34054449546110843,-2.4245917532697505
0.09500950095009501,0.0,-17.659675874006105,4.7913755587172595,5.295944464052426
0.096009600960096,0.0,-3.782135159749144,2.016877898057788,-3.3648336248416646
0.09700970097009701,0.0,-5.410973580935228,0.9141126300362131,-0.45803549461253856
0.09800980098009801,0.0,-14.038590406994137,-1.1988591728035547,3.625439974663884
0.09900990099009901,0.0,-13.93916824401504,-1.7473112096600971,-3.555777295071384
0.1000100010001,0.0,-3.190994360763456,4.21167385407096,-0.847811929762815
0.10101010101010101,0.0,12.531499206797976,0.6014631726439363,3.388670701915152
0.10201020102010201,0.0,13.089369249207632,-6.299920673869403,-3.772056494883656
0.10301030103010302,0.0,3.9693868927724942,-2.0180942433638007,1.984092715842924
0.104010401040104,0.0,4.185368507451076,-2.571431152847408,2.429008005948923
0.10501050105010501,0.0,15.315737760636482,-1.6367444080234153,-5.001752292211219
0.10601060106010601,0.0,27.043991019346,1.6866219629326986,2.926058534708596
0.10701070107010702,0.0,17.356719954265497,-0.32193189830000857,1.614544732350942
0.10801080108010801,0.0,3.252402997325442,-0.23030809822730985,-3.845018138966716
0.10901090109010901,0.0,-4.798537936650646,3.9354960527694325,3.6685692934854868
